timestamp,topicCount,producerCount,consumerCount,queueCount,inboundMessageCount,pendingMessageCount,pendingMessageSize,outboundMessageCount,outboundMessageRate,inboundMessageRate,sessionCount,connectionCount,msgMem,syncDBSize,durableCount,asyncDBSize,diskReadRate,diskWriteRate,diskReadOperationsRate,routeRecoverCount,inboundBytesRate,outboundBytesRate,diskWriteOperationsRate,msgMemPooled,RespTime
Wed Feb 14 13:14:21 590 CST 2024,8,4,3,8,738,0,0,743,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:14:51 600 CST 2024,8,4,3,8,740,0,0,745,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:15:21 603 CST 2024,8,4,3,8,742,0,0,747,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:15:51 614 CST 2024,8,4,3,8,744,0,0,749,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:16:21 628 CST 2024,8,4,3,8,746,0,0,751,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:16:51 640 CST 2024,8,4,3,8,748,0,0,753,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:17:21 644 CST 2024,8,4,3,8,750,0,0,755,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:17:51 656 CST 2024,8,4,3,8,752,0,0,757,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:18:21 668 CST 2024,8,4,3,8,754,0,0,759,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:18:51 670 CST 2024,8,4,3,8,756,0,0,761,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:19:21 674 CST 2024,8,4,3,8,758,0,0,763,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:19:51 681 CST 2024,8,4,3,8,760,0,0,765,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:20:21 684 CST 2024,8,4,3,8,762,0,0,767,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:20:51 698 CST 2024,8,4,3,8,764,0,0,769,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:21:21 709 CST 2024,8,4,3,8,766,0,0,771,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:21:51 717 CST 2024,8,4,3,8,768,0,0,773,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:22:21 726 CST 2024,8,4,3,8,770,0,0,775,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:22:51 738 CST 2024,8,4,3,8,772,0,0,777,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:23:21 741 CST 2024,8,4,3,8,774,0,0,779,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:23:51 755 CST 2024,8,4,3,8,776,0,0,781,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:24:21 770 CST 2024,8,4,3,8,778,0,0,783,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:24:51 775 CST 2024,8,4,3,8,780,0,0,785,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:25:21 791 CST 2024,8,4,3,8,782,0,0,787,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:25:51 804 CST 2024,8,4,3,8,784,0,0,789,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:26:21 808 CST 2024,8,4,3,8,786,0,0,791,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:26:51 827 CST 2024,8,4,3,8,788,0,0,793,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 13:27:21 829 CST 2024,8,4,3,8,790,0,0,795,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:27:51 843 CST 2024,8,4,3,8,792,0,0,797,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:28:21 854 CST 2024,8,4,3,8,794,0,0,799,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:28:51 864 CST 2024,8,4,3,8,796,0,0,801,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:29:21 868 CST 2024,8,4,3,8,798,0,0,803,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:29:51 876 CST 2024,8,4,3,8,800,0,0,805,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:30:21 882 CST 2024,8,4,3,8,802,0,0,807,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:30:51 886 CST 2024,8,4,3,8,804,0,0,809,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:31:21 895 CST 2024,8,4,3,8,806,0,0,811,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:31:51 907 CST 2024,8,4,3,8,808,0,0,813,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:32:21 917 CST 2024,8,4,3,8,810,0,0,815,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:32:51 921 CST 2024,8,4,3,8,812,0,0,817,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:33:21 923 CST 2024,8,4,3,8,814,0,0,819,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:33:51 933 CST 2024,8,4,3,8,816,0,0,821,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:34:21 935 CST 2024,8,4,3,8,818,0,0,823,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:34:51 950 CST 2024,8,4,3,8,820,0,0,825,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:35:21 963 CST 2024,8,4,3,8,822,0,0,827,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:35:51 971 CST 2024,8,4,3,8,824,0,0,829,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:36:21 987 CST 2024,8,4,3,8,826,0,0,831,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:36:51 999 CST 2024,8,4,3,8,828,0,0,833,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:37:22 015 CST 2024,8,4,3,8,830,0,0,835,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:37:52 022 CST 2024,8,4,3,8,832,0,0,837,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:38:22 024 CST 2024,8,4,3,8,834,0,0,839,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:38:52 036 CST 2024,8,4,3,8,836,0,0,841,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:39:22 052 CST 2024,8,4,3,8,838,0,0,843,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:39:52 059 CST 2024,8,4,3,8,840,0,0,845,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:40:22 070 CST 2024,8,4,3,8,842,0,0,847,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:40:52 073 CST 2024,8,4,3,8,844,0,0,849,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:41:22 076 CST 2024,8,4,3,8,846,0,0,851,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:41:52 079 CST 2024,8,4,3,8,848,0,0,853,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:42:22 094 CST 2024,8,4,3,8,850,0,0,855,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:42:52 098 CST 2024,8,4,3,8,852,0,0,857,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:43:22 112 CST 2024,8,4,3,8,854,0,0,859,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 13:43:52 128 CST 2024,8,4,3,8,856,0,0,861,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:44:22 132 CST 2024,8,4,3,8,858,0,0,863,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:44:52 141 CST 2024,8,4,3,8,860,0,0,865,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:45:22 156 CST 2024,8,4,3,8,862,0,0,867,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:45:52 169 CST 2024,8,4,3,8,864,0,0,869,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:46:22 183 CST 2024,8,4,3,8,866,0,0,871,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:46:52 199 CST 2024,8,4,3,8,868,0,0,873,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:47:22 208 CST 2024,8,4,3,8,870,0,0,875,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:47:52 219 CST 2024,8,4,3,8,872,0,0,877,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:48:22 232 CST 2024,8,4,3,8,874,0,0,879,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:48:52 248 CST 2024,8,4,3,8,876,0,0,881,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:49:22 262 CST 2024,8,4,3,8,878,0,0,883,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:49:52 271 CST 2024,8,4,3,8,880,0,0,885,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 13:50:22 285 CST 2024,8,4,3,8,882,0,0,887,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:50:52 288 CST 2024,8,4,3,8,884,0,0,889,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:51:22 296 CST 2024,8,4,3,8,886,0,0,891,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:51:52 303 CST 2024,8,4,3,8,888,0,0,893,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:52:22 310 CST 2024,8,4,3,8,890,0,0,895,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:52:52 321 CST 2024,8,4,3,8,892,0,0,897,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:53:22 334 CST 2024,8,4,3,8,894,0,0,899,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:53:52 350 CST 2024,8,4,3,8,896,0,0,901,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:54:22 367 CST 2024,8,4,3,8,898,0,0,903,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:54:52 379 CST 2024,8,4,3,8,900,0,0,905,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:55:22 393 CST 2024,8,4,3,8,902,0,0,907,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:55:52 396 CST 2024,8,4,3,8,904,0,0,909,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:56:22 408 CST 2024,8,4,3,8,906,0,0,911,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:56:52 412 CST 2024,8,4,3,8,908,0,0,913,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:57:22 416 CST 2024,8,4,3,8,910,0,0,915,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:57:52 427 CST 2024,8,4,3,8,912,0,0,917,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 13:58:22 432 CST 2024,8,4,3,8,914,0,0,919,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:58:52 442 CST 2024,8,4,3,8,916,0,0,921,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:59:22 457 CST 2024,8,4,3,8,918,0,0,923,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 13:59:52 463 CST 2024,8,4,3,8,920,0,0,925,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,2
Wed Feb 14 14:00:22 479 CST 2024,8,4,3,8,922,0,0,927,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:00:52 489 CST 2024,8,4,3,8,924,0,0,929,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:01:22 502 CST 2024,8,4,3,8,926,0,0,931,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:01:52 506 CST 2024,8,4,3,8,928,0,0,933,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:02:22 519 CST 2024,8,4,3,8,930,0,0,935,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:02:52 531 CST 2024,8,4,3,8,932,0,0,937,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:03:22 534 CST 2024,8,4,3,8,934,0,0,939,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:03:52 538 CST 2024,8,4,3,8,936,0,0,941,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:04:22 542 CST 2024,8,4,3,8,938,0,0,943,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:04:52 558 CST 2024,8,4,3,8,940,0,0,945,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:05:22 568 CST 2024,8,4,3,8,942,0,0,947,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:05:52 578 CST 2024,8,4,3,8,944,0,0,949,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:06:22 584 CST 2024,8,4,3,8,946,0,0,951,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:06:52 586 CST 2024,8,4,3,8,948,0,0,953,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:07:22 590 CST 2024,8,4,3,8,950,0,0,955,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:07:52 605 CST 2024,8,4,3,8,952,0,0,957,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:08:22 621 CST 2024,8,4,3,8,954,0,0,959,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:08:52 623 CST 2024,8,4,3,8,956,0,0,961,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:09:22 632 CST 2024,8,4,3,8,958,0,0,963,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:09:52 646 CST 2024,8,4,3,8,960,0,0,965,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:10:22 658 CST 2024,8,4,3,8,962,0,0,967,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:10:52 665 CST 2024,8,4,3,8,964,0,0,969,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:11:22 671 CST 2024,8,4,3,8,966,0,0,971,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:11:52 675 CST 2024,8,4,3,8,968,0,0,973,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:12:22 678 CST 2024,8,4,3,8,970,0,0,975,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:12:52 683 CST 2024,8,4,3,8,972,0,0,977,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:13:22 686 CST 2024,8,4,3,8,974,0,0,979,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:13:52 692 CST 2024,8,4,3,8,976,0,0,981,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:14:22 706 CST 2024,8,4,3,8,978,0,0,983,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:14:52 718 CST 2024,8,4,3,8,980,0,0,985,0,0,8,3,23895,2048,3,9728,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:15:22 756 CST 2024,8,6,3,8,994,3,3232,1002,0,0,12,3,29571,2048,3,27136,0,0,0,0,0,0,0,53248,27
Wed Feb 14 14:15:52 784 CST 2024,8,8,4,8,1005,6,6463,1013,0,0,15,3,35235,2048,3,18944,0,0,0,0,0,0,0,53248,18
Wed Feb 14 14:16:22 800 CST 2024,8,8,4,8,1007,6,6463,1015,0,0,15,3,35235,2048,3,18944,0,0,0,0,0,0,0,53248,2
Wed Feb 14 14:16:52 814 CST 2024,8,8,4,8,1009,6,6463,1017,0,0,15,3,35235,2048,3,18944,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:17:22 826 CST 2024,8,8,4,8,1011,6,6463,1019,0,0,15,3,35235,2048,3,18944,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:17:52 836 CST 2024,8,8,4,8,1013,6,6463,1021,0,0,15,3,35235,2048,3,18944,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:18:22 851 CST 2024,8,8,4,8,1015,6,6463,1023,0,0,15,3,35235,2048,3,18944,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:18:52 855 CST 2024,8,8,4,8,1017,6,6463,1025,0,0,15,3,35235,2048,3,18944,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:19:22 867 CST 2024,8,8,4,8,1019,6,6463,1027,0,0,15,3,35235,2048,3,18944,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:19:52 870 CST 2024,8,8,4,8,1021,6,6463,1029,0,0,15,3,35235,2048,3,18944,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:20:22 877 CST 2024,8,7,3,8,1023,6,6463,1031,0,0,14,3,34744,2048,3,18944,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:20:52 892 CST 2024,8,7,3,8,1025,6,6463,1033,0,0,14,3,34744,2048,3,18944,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:21:22 922 CST 2024,8,9,4,8,1036,9,9695,1044,0,0,17,3,40409,2048,3,45056,0,0,0,0,0,0,0,53248,25
Wed Feb 14 14:21:52 936 CST 2024,8,8,3,8,1038,9,9695,1046,0,0,16,3,39918,2048,3,45056,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:22:22 946 CST 2024,8,8,3,8,1040,9,9695,1048,0,0,16,3,39918,2048,3,45056,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:22:52 980 CST 2024,8,9,3,8,1051,12,12923,1059,0,0,18,3,45088,2048,3,45056,0,0,0,0,0,0,0,53248,28
Wed Feb 14 14:23:23 010 CST 2024,8,11,4,8,1062,15,16154,1079,0,0,21,3,50752,2048,3,45056,0,0,0,0,0,0,0,53248,22
Wed Feb 14 14:23:53 026 CST 2024,8,11,4,8,1064,15,16154,1081,0,0,21,3,50753,2048,3,44544,0,0,0,0,0,0,0,53248,10
Wed Feb 14 14:24:23 037 CST 2024,8,11,4,8,1066,15,16154,1083,0,0,21,3,50753,2048,3,44544,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:24:53 042 CST 2024,8,11,4,8,1068,15,16154,1085,0,0,21,3,50753,2048,3,44544,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:25:23 083 CST 2024,8,11,3,8,1079,18,19386,1096,0,0,22,3,55436,2048,3,79360,0,0,0,0,0,0,0,53248,27
Wed Feb 14 14:25:53 101 CST 2024,8,12,3,8,1090,21,22618,1107,0,0,24,3,60610,2048,3,70656,0,0,0,0,0,0,0,53248,12
Wed Feb 14 14:26:23 132 CST 2024,8,14,4,8,1101,24,25850,1118,0,0,27,3,66275,2048,3,79360,0,0,0,0,0,0,0,53248,16
Wed Feb 14 14:26:53 148 CST 2024,8,14,4,8,1103,24,25850,1120,0,0,27,3,66275,2048,3,79360,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:27:23 157 CST 2024,8,14,4,8,1105,24,25850,1122,0,0,27,3,66275,2048,3,79360,0,0,0,0,0,0,0,53248,2
Wed Feb 14 14:27:53 176 CST 2024,8,13,3,8,1107,24,25850,1124,0,0,26,3,65784,2048,3,71168,0,0,0,0,0,0,0,53248,7
Wed Feb 14 14:28:23 198 CST 2024,8,14,3,8,1118,27,29083,1135,0,0,28,3,70959,2048,3,71168,0,0,0,0,0,0,0,53248,15
Wed Feb 14 14:28:53 215 CST 2024,8,17,4,8,1138,33,35558,1155,0,0,33,3,81809,2048,3,97280,0,0,0,0,0,0,0,53248,13
Wed Feb 14 14:29:23 244 CST 2024,8,18,4,8,1149,36,38796,1166,0,0,35,3,86989,2048,3,97280,0,0,0,0,0,0,0,53248,18
Wed Feb 14 14:29:53 273 CST 2024,8,19,4,8,1160,39,42033,1177,4,4,37,3,92168,2048,3,97280,0,3353,0,0,2244,2109,3,53248,16
Wed Feb 14 14:30:23 276 CST 2024,8,19,4,8,1162,39,42033,1179,0,0,37,3,92168,2048,3,97280,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:30:53 287 CST 2024,8,19,4,8,1164,39,42033,1181,0,0,37,3,92168,2048,3,97280,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:31:23 294 CST 2024,8,18,3,8,1166,39,42033,1183,0,0,36,3,91677,2048,3,97280,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:31:53 317 CST 2024,8,18,3,8,1168,39,42033,1185,0,0,36,3,91677,2048,3,96768,0,0,0,0,0,0,0,53248,9
Wed Feb 14 14:32:23 352 CST 2024,8,20,4,8,1179,42,45271,1196,0,0,39,3,97348,2048,3,105472,0,0,0,0,0,0,0,53248,20
Wed Feb 14 14:32:53 365 CST 2024,8,20,4,8,1181,42,45271,1198,0,0,39,3,97348,2048,3,105472,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:33:23 376 CST 2024,8,20,4,8,1183,42,45271,1200,0,0,39,3,97348,2048,3,105472,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:33:53 388 CST 2024,8,19,3,8,1185,42,45271,1202,0,0,38,3,96857,2048,3,97280,0,0,0,0,0,0,0,53248,7
Wed Feb 14 14:34:23 404 CST 2024,8,19,3,8,1187,42,45271,1204,0,0,38,3,96857,2048,3,97280,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:34:53 419 CST 2024,8,19,3,8,1189,42,45271,1206,0,0,38,3,96857,2048,3,97280,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:35:23 430 CST 2024,8,19,3,8,1191,42,45271,1208,0,0,38,3,96857,2048,3,97280,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:35:53 434 CST 2024,8,19,3,8,1193,42,45271,1210,0,0,38,3,96857,2048,3,97280,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:36:23 437 CST 2024,8,19,3,8,1195,42,45271,1212,0,0,38,3,96857,2048,3,97280,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:36:53 445 CST 2024,8,19,3,8,1197,42,45271,1214,0,0,38,3,96857,2048,3,97280,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:37:23 447 CST 2024,8,19,3,8,1199,42,45271,1216,0,0,38,3,96857,2048,3,97280,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:37:53 463 CST 2024,8,19,3,8,1201,42,45271,1218,0,0,38,3,96857,2048,3,97280,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:38:23 465 CST 2024,8,19,3,8,1203,42,45271,1220,0,0,38,3,96857,2048,3,97280,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:38:53 479 CST 2024,8,19,3,8,1205,42,45271,1222,0,0,38,3,96857,2048,3,97280,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:39:23 484 CST 2024,8,19,3,8,1207,42,45271,1224,0,0,38,3,96857,2048,3,97280,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:39:53 489 CST 2024,8,19,3,8,1209,42,45271,1226,0,0,38,3,96857,2048,3,97280,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:40:23 498 CST 2024,8,19,3,8,1211,42,45271,1228,0,0,38,3,96857,2048,3,97280,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:40:53 522 CST 2024,8,21,4,8,1222,45,48509,1239,0,0,41,3,102528,2048,3,123392,0,0,0,0,0,0,0,53248,19
Wed Feb 14 14:41:23 527 CST 2024,8,21,4,8,1224,45,48509,1241,0,0,41,3,102528,2048,3,123392,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:41:53 550 CST 2024,8,20,3,8,1226,45,48509,1243,0,0,40,3,102037,2048,3,122880,0,0,0,0,0,0,0,53248,9
Wed Feb 14 14:42:23 582 CST 2024,8,21,3,8,1237,48,51747,1254,0,0,42,3,107217,2048,3,131584,0,0,0,0,0,0,0,53248,22
