timestamp,inboundMessageCount,pendingMessageCount,outboundMessageRate,pendingMessageSize,outboundMessageCount,inboundMessageRate,topicCount,queueCount,consumerCount,producerCount,sessionCount,asyncDBSize,diskReadRate,durableCount,msgMem,syncDBSize,connectionCount,diskWriteRate,routeRecoverCount,inboundBytesRate,outboundBytesRate,diskReadOperationsRate,diskWriteOperationsRate,msgMemPooled,RespTime
Thu Feb 22 16:07:56 357 CST 2024,2021,6,0,6574,2020,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:08:26 394 CST 2024,2024,6,0,6574,2023,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:08:56 405 CST 2024,2027,6,0,6574,2026,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:09:26 424 CST 2024,2030,6,0,6574,2029,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:09:56 447 CST 2024,2033,6,0,6574,2032,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,5
Thu Feb 22 16:10:26 472 CST 2024,2036,6,0,6574,2035,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:10:56 481 CST 2024,2039,6,0,6574,2038,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 16:11:26 502 CST 2024,2042,6,0,6574,2041,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:11:56 509 CST 2024,2045,6,0,6574,2044,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:12:26 528 CST 2024,2048,6,0,6574,2047,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 16:12:56 535 CST 2024,2051,6,0,6574,2050,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 16:13:26 563 CST 2024,2054,6,0,6574,2053,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:13:56 579 CST 2024,2057,6,0,6574,2056,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 16:14:26 591 CST 2024,2060,6,0,6574,2059,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:14:56 607 CST 2024,2063,6,0,6574,2062,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:15:26 623 CST 2024,2066,6,0,6574,2065,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 16:15:56 645 CST 2024,2069,6,0,6574,2068,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:16:26 689 CST 2024,2072,6,0,6574,2071,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 16:16:56 692 CST 2024,2075,6,0,6574,2074,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:17:26 710 CST 2024,2078,6,0,6574,2077,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:17:56 722 CST 2024,2081,6,0,6574,2080,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:18:26 731 CST 2024,2084,6,0,6574,2083,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,6
Thu Feb 22 16:18:56 747 CST 2024,2087,6,0,6574,2086,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,6
Thu Feb 22 16:19:26 760 CST 2024,2090,6,0,6574,2089,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:19:56 778 CST 2024,2093,6,0,6574,2092,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,5
Thu Feb 22 16:20:26 793 CST 2024,2096,6,0,6574,2095,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:20:56 833 CST 2024,2099,6,0,6574,2098,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,33
Thu Feb 22 16:21:26 848 CST 2024,2102,6,0,6574,2101,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,10
Thu Feb 22 16:21:56 853 CST 2024,2105,6,0,6574,2104,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:22:26 860 CST 2024,2108,6,0,6574,2107,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:22:56 873 CST 2024,2111,6,0,6574,2110,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:23:26 878 CST 2024,2114,6,0,6574,2113,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:23:56 887 CST 2024,2117,6,0,6574,2116,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:24:26 916 CST 2024,2120,6,0,6574,2119,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 16:24:56 940 CST 2024,2123,6,0,6574,2122,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 16:25:26 953 CST 2024,2126,6,0,6574,2125,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 16:25:56 962 CST 2024,2129,6,0,6574,2128,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 16:26:26 973 CST 2024,2132,6,0,6574,2131,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:26:56 987 CST 2024,2135,6,0,6574,2134,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:27:27 014 CST 2024,2138,6,0,6574,2137,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,13
Thu Feb 22 16:27:57 020 CST 2024,2141,6,0,6574,2140,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 16:28:27 040 CST 2024,2144,6,0,6574,2143,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:28:57 064 CST 2024,2147,6,0,6574,2146,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,12
Thu Feb 22 16:29:27 081 CST 2024,2150,6,0,6574,2149,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:29:57 133 CST 2024,2153,6,0,6574,2152,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,49
Thu Feb 22 16:30:27 138 CST 2024,2156,6,0,6574,2155,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:30:57 143 CST 2024,2159,6,0,6574,2158,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:31:27 148 CST 2024,2162,6,0,6574,2161,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:31:57 173 CST 2024,2165,6,0,6574,2164,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:32:27 190 CST 2024,2168,6,0,6574,2167,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:32:57 218 CST 2024,2171,6,0,6574,2170,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:33:27 250 CST 2024,2174,6,0,6574,2173,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:33:57 290 CST 2024,2177,6,0,6574,2176,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 16:34:27 304 CST 2024,2180,6,0,6574,2179,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:34:57 322 CST 2024,2183,6,0,6574,2182,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:35:27 341 CST 2024,2186,6,0,6574,2185,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:35:57 353 CST 2024,2189,6,0,6574,2188,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:36:27 366 CST 2024,2192,6,0,6574,2191,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 16:36:57 393 CST 2024,2195,6,0,6574,2194,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,21
Thu Feb 22 16:37:27 407 CST 2024,2198,6,0,6574,2197,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:37:57 433 CST 2024,2201,6,0,6574,2200,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:38:27 462 CST 2024,2204,6,0,6574,2203,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,15
Thu Feb 22 16:38:57 496 CST 2024,2207,6,0,6574,2206,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:39:27 515 CST 2024,2210,6,0,6574,2209,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,7
Thu Feb 22 16:39:57 520 CST 2024,2213,6,0,6574,2212,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:40:27 561 CST 2024,2216,6,0,6574,2215,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,24
Thu Feb 22 16:40:57 568 CST 2024,2219,6,0,6574,2218,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:41:27 580 CST 2024,2222,6,0,6574,2221,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:41:57 600 CST 2024,2225,6,0,6574,2224,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:42:27 615 CST 2024,2228,6,0,6574,2227,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:42:57 621 CST 2024,2231,6,0,6574,2230,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 16:43:27 659 CST 2024,2234,6,0,6574,2233,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,17
Thu Feb 22 16:43:57 673 CST 2024,2237,6,0,6574,2236,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:44:27 702 CST 2024,2240,6,0,6574,2239,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:44:57 718 CST 2024,2243,6,0,6574,2242,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 16:45:27 738 CST 2024,2246,6,0,6574,2245,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:45:57 743 CST 2024,2249,6,0,6574,2248,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:46:27 763 CST 2024,2252,6,0,6574,2251,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,5
Thu Feb 22 16:46:57 780 CST 2024,2255,6,0,6574,2254,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 16:47:27 788 CST 2024,2258,6,0,6574,2257,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:47:57 803 CST 2024,2261,6,0,6574,2260,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:48:27 814 CST 2024,2264,6,0,6574,2263,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:48:57 828 CST 2024,2267,6,0,6574,2266,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,11
Thu Feb 22 16:49:27 845 CST 2024,2270,6,0,6574,2269,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 16:49:57 862 CST 2024,2273,6,0,6574,2272,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:50:27 886 CST 2024,2276,6,0,6574,2275,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:50:57 895 CST 2024,2279,6,0,6574,2278,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:51:27 908 CST 2024,2282,6,0,6574,2281,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 16:51:57 926 CST 2024,2285,6,0,6574,2284,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,5
Thu Feb 22 16:52:27 944 CST 2024,2288,6,0,6574,2287,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 16:52:57 968 CST 2024,2291,6,0,6574,2290,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:53:27 988 CST 2024,2294,6,0,6574,2293,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:53:58 005 CST 2024,2297,6,0,6574,2296,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:54:28 016 CST 2024,2300,6,0,6574,2299,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:54:58 040 CST 2024,2303,6,0,6574,2302,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:55:28 050 CST 2024,2306,6,0,6574,2305,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 16:55:58 060 CST 2024,2309,6,0,6574,2308,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 16:56:28 076 CST 2024,2312,6,0,6574,2311,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 16:56:58 096 CST 2024,2315,6,0,6574,2314,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,10
Thu Feb 22 16:57:28 116 CST 2024,2318,6,0,6574,2317,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 16:57:58 133 CST 2024,2321,6,0,6574,2320,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,8
Thu Feb 22 16:58:28 160 CST 2024,2324,6,0,6574,2323,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,6
Thu Feb 22 16:58:58 205 CST 2024,2327,6,0,6574,2326,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,10
Thu Feb 22 16:59:28 219 CST 2024,2330,6,0,6574,2329,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,6
Thu Feb 22 16:59:58 223 CST 2024,2333,6,0,6574,2332,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:00:28 231 CST 2024,2336,6,0,6574,2335,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:00:58 243 CST 2024,2339,6,0,6574,2338,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 17:01:28 259 CST 2024,2342,6,0,6574,2341,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:01:58 284 CST 2024,2345,6,0,6574,2344,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:02:28 302 CST 2024,2348,6,0,6574,2347,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:02:58 318 CST 2024,2351,6,0,6574,2350,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:03:28 335 CST 2024,2354,6,0,6574,2353,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 17:03:58 349 CST 2024,2357,6,0,6574,2356,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 17:04:28 365 CST 2024,2360,6,0,6574,2359,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 17:04:58 373 CST 2024,2363,6,0,6574,2362,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 17:05:28 390 CST 2024,2366,6,0,6574,2365,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:05:58 406 CST 2024,2369,6,0,6574,2368,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:06:28 422 CST 2024,2372,6,0,6574,2371,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,6
Thu Feb 22 17:06:58 442 CST 2024,2375,6,0,6574,2374,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 17:07:28 451 CST 2024,2378,6,0,6574,2377,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 17:07:58 470 CST 2024,2381,6,0,6574,2380,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:08:28 478 CST 2024,2384,6,0,6574,2383,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:08:58 496 CST 2024,2387,6,0,6574,2386,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:09:28 517 CST 2024,2390,6,0,6574,2389,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,5
Thu Feb 22 17:09:58 534 CST 2024,2393,6,0,6574,2392,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:10:28 542 CST 2024,2396,6,0,6574,2395,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:10:58 549 CST 2024,2399,6,0,6574,2398,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 17:11:28 556 CST 2024,2402,6,0,6574,2401,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 17:11:58 575 CST 2024,2405,6,0,6574,2404,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:12:28 598 CST 2024,2408,6,0,6574,2407,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:12:58 609 CST 2024,2411,6,0,6574,2410,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 17:13:28 625 CST 2024,2414,6,0,6574,2413,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:13:58 633 CST 2024,2417,6,0,6574,2416,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:14:28 648 CST 2024,2420,6,0,6574,2419,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:14:58 668 CST 2024,2423,6,0,6574,2422,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 17:15:28 680 CST 2024,2426,6,0,6574,2425,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 17:15:58 686 CST 2024,2429,6,0,6574,2428,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:16:28 700 CST 2024,2432,6,0,6574,2431,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,6
Thu Feb 22 17:16:58 715 CST 2024,2435,6,0,6574,2434,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 17:17:28 723 CST 2024,2438,6,0,6574,2437,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:17:58 738 CST 2024,2441,6,0,6574,2440,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:18:28 753 CST 2024,2444,6,0,6574,2443,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 17:18:58 762 CST 2024,2447,6,0,6574,2446,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:19:28 770 CST 2024,2450,6,0,6574,2449,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 17:19:58 778 CST 2024,2453,6,0,6574,2452,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:20:28 795 CST 2024,2456,6,0,6574,2455,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:20:58 809 CST 2024,2459,6,0,6574,2458,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 17:21:28 836 CST 2024,2462,6,0,6574,2461,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,13
Thu Feb 22 17:21:58 857 CST 2024,2465,6,0,6574,2464,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,15
Thu Feb 22 17:22:28 865 CST 2024,2468,6,0,6574,2467,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:22:58 891 CST 2024,2471,6,0,6574,2470,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 17:23:28 898 CST 2024,2474,6,0,6574,2473,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:23:58 914 CST 2024,2477,6,0,6574,2476,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 17:24:28 937 CST 2024,2480,6,0,6574,2479,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:24:58 955 CST 2024,2483,6,0,6574,2482,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 17:25:28 968 CST 2024,2486,6,0,6574,2485,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 17:25:58 985 CST 2024,2489,6,0,6574,2488,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,11
Thu Feb 22 17:26:29 003 CST 2024,2492,6,0,6574,2491,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,7
Thu Feb 22 17:26:59 020 CST 2024,2495,6,0,6574,2494,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:27:29 049 CST 2024,2498,6,0,6574,2497,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 17:27:59 059 CST 2024,2501,6,0,6574,2500,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 17:28:29 073 CST 2024,2504,6,0,6574,2503,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:28:59 086 CST 2024,2507,6,0,6574,2506,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 17:29:29 097 CST 2024,2510,6,0,6574,2509,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 17:29:59 110 CST 2024,2513,6,0,6574,2512,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:30:29 123 CST 2024,2516,6,0,6574,2515,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,8
Thu Feb 22 17:30:59 137 CST 2024,2519,6,0,6574,2518,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:31:29 147 CST 2024,2522,6,0,6574,2521,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 17:31:59 177 CST 2024,2525,6,0,6574,2524,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:32:29 188 CST 2024,2528,6,0,6574,2527,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:32:59 205 CST 2024,2531,6,0,6574,2530,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 17:33:29 221 CST 2024,2534,6,0,6574,2533,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,6
