timestamp,consumerCount,queueCount,topicCount,producerCount,inboundMessageCount,outboundMessageRate,pendingMessageSize,pendingMessageCount,inboundMessageRate,outboundMessageCount,sessionCount,msgMem,diskWriteRate,connectionCount,durableCount,asyncDBSize,diskReadRate,syncDBSize,msgMemPooled,inboundBytesRate,outboundBytesRate,diskWriteOperationsRate,diskReadOperationsRate,routeRecoverCount,RespTime
Tue Feb 20 13:57:17 689 CST 2024,3,8,8,1,1050,0,6574,6,0,1049,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:57:47 707 CST 2024,3,8,8,1,1052,0,6574,6,0,1051,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:58:17 725 CST 2024,3,8,8,1,1054,0,6574,6,0,1053,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:58:47 733 CST 2024,3,8,8,1,1056,0,6574,6,0,1055,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:59:17 738 CST 2024,3,8,8,1,1058,0,6574,6,0,1057,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 13:59:47 757 CST 2024,3,8,8,1,1060,0,6574,6,0,1059,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:00:17 760 CST 2024,3,8,8,1,1062,0,6574,6,0,1061,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:00:47 795 CST 2024,3,8,8,1,1064,0,6574,6,0,1063,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,20
Tue Feb 20 14:01:17 814 CST 2024,3,8,8,1,1066,0,6574,6,0,1065,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:01:47 822 CST 2024,3,8,8,1,1068,0,6574,6,0,1067,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:02:17 827 CST 2024,3,8,8,1,1070,0,6574,6,0,1069,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:02:47 843 CST 2024,3,8,8,1,1072,0,6574,6,0,1071,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:03:17 851 CST 2024,3,8,8,1,1074,0,6574,6,0,1073,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:03:47 866 CST 2024,3,8,8,1,1076,0,6574,6,0,1075,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:04:17 881 CST 2024,3,8,8,1,1078,0,6574,6,0,1077,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 14:04:47 891 CST 2024,3,8,8,1,1080,0,6574,6,0,1079,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:05:17 909 CST 2024,3,8,8,1,1082,0,6574,6,0,1081,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:05:47 924 CST 2024,3,8,8,1,1084,0,6574,6,0,1083,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 14:06:17 944 CST 2024,3,8,8,1,1086,0,6574,6,0,1085,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:06:47 952 CST 2024,3,8,8,1,1088,0,6574,6,0,1087,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:07:17 958 CST 2024,3,8,8,1,1090,0,6574,6,0,1089,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:07:47 978 CST 2024,3,8,8,1,1092,0,6574,6,0,1091,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 14:08:17 988 CST 2024,3,8,8,1,1094,0,6574,6,0,1093,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 14:08:48 009 CST 2024,3,8,8,1,1096,0,6574,6,0,1095,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 14:09:18 011 CST 2024,3,8,8,1,1098,0,6574,6,0,1097,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:09:48 019 CST 2024,3,8,8,1,1100,0,6574,6,0,1099,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:10:18 033 CST 2024,3,8,8,1,1102,0,6574,6,0,1101,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 14:10:48 049 CST 2024,3,8,8,1,1104,0,6574,6,0,1103,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:11:18 059 CST 2024,3,8,8,1,1106,0,6574,6,0,1105,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:11:48 069 CST 2024,3,8,8,1,1108,0,6574,6,0,1107,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:12:18 081 CST 2024,3,8,8,1,1110,0,6574,6,0,1109,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:12:48 087 CST 2024,3,8,8,1,1112,0,6574,6,0,1111,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:13:18 102 CST 2024,3,8,8,1,1114,0,6574,6,0,1113,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:13:48 112 CST 2024,3,8,8,1,1116,0,6574,6,0,1115,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:14:18 118 CST 2024,3,8,8,1,1118,0,6574,6,0,1117,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:14:48 133 CST 2024,3,8,8,1,1120,0,6574,6,0,1119,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:15:18 152 CST 2024,3,8,8,1,1122,0,6574,6,0,1121,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:15:48 163 CST 2024,3,8,8,1,1124,0,6574,6,0,1123,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 14:16:18 168 CST 2024,3,8,8,1,1126,0,6574,6,0,1125,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:16:48 173 CST 2024,3,8,8,1,1128,0,6574,6,0,1127,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:17:18 186 CST 2024,3,8,8,1,1130,0,6574,6,0,1129,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:17:48 196 CST 2024,3,8,8,1,1132,0,6574,6,0,1131,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:18:18 214 CST 2024,3,8,8,1,1134,0,6574,6,0,1133,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:18:48 221 CST 2024,3,8,8,1,1136,0,6574,6,0,1135,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:19:18 244 CST 2024,3,8,8,1,1138,0,6574,6,0,1137,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:19:48 263 CST 2024,3,8,8,1,1140,0,6574,6,0,1139,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:20:18 276 CST 2024,3,8,8,1,1142,0,6574,6,0,1141,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 14:20:48 294 CST 2024,3,8,8,1,1144,0,6574,6,0,1143,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:21:18 306 CST 2024,3,8,8,1,1146,0,6574,6,0,1145,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:21:48 319 CST 2024,3,8,8,1,1148,0,6574,6,0,1147,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:22:18 326 CST 2024,3,8,8,1,1150,0,6574,6,0,1149,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:22:48 336 CST 2024,3,8,8,1,1152,0,6574,6,0,1151,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:23:18 340 CST 2024,3,8,8,1,1154,0,6574,6,0,1153,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:23:48 358 CST 2024,3,8,8,1,1156,0,6574,6,0,1155,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 14:24:18 378 CST 2024,3,8,8,1,1158,0,6574,6,0,1157,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:24:48 387 CST 2024,3,8,8,1,1160,0,6574,6,0,1159,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 14:25:18 393 CST 2024,3,8,8,1,1162,0,6574,6,0,1161,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:25:48 408 CST 2024,3,8,8,1,1164,0,6574,6,0,1163,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:26:18 412 CST 2024,3,8,8,1,1166,0,6574,6,0,1165,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:26:48 430 CST 2024,3,8,8,1,1168,0,6574,6,0,1167,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:27:18 439 CST 2024,3,8,8,1,1170,0,6574,6,0,1169,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:27:48 455 CST 2024,3,8,8,1,1172,0,6574,6,0,1171,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:28:18 465 CST 2024,3,8,8,1,1174,0,6574,6,0,1173,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:28:48 470 CST 2024,3,8,8,1,1176,0,6574,6,0,1175,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:29:18 484 CST 2024,3,8,8,1,1178,0,6574,6,0,1177,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 14:29:48 499 CST 2024,3,8,8,1,1180,0,6574,6,0,1179,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:30:18 514 CST 2024,3,8,8,1,1182,0,6574,6,0,1181,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:30:48 531 CST 2024,3,8,8,1,1184,0,6574,6,0,1183,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:31:18 550 CST 2024,3,8,8,1,1186,0,6574,6,0,1185,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:31:48 557 CST 2024,3,8,8,1,1188,0,6574,6,0,1187,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:32:18 576 CST 2024,3,8,8,1,1190,0,6574,6,0,1189,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:32:48 592 CST 2024,3,8,8,1,1192,0,6574,6,0,1191,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:33:18 602 CST 2024,3,8,8,1,1194,0,6574,6,0,1193,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:33:48 609 CST 2024,3,8,8,1,1196,0,6574,6,0,1195,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:34:18 630 CST 2024,3,8,8,1,1198,0,6574,6,0,1197,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:34:48 646 CST 2024,3,8,8,1,1200,0,6574,6,0,1199,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:35:18 666 CST 2024,3,8,8,1,1202,0,6574,6,0,1201,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 14:35:48 680 CST 2024,3,8,8,1,1204,0,6574,6,0,1203,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:36:18 689 CST 2024,3,8,8,1,1206,0,6574,6,0,1205,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 14:36:48 706 CST 2024,3,8,8,1,1208,0,6574,6,0,1207,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:37:18 711 CST 2024,3,8,8,1,1210,0,6574,6,0,1209,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:37:48 718 CST 2024,3,8,8,1,1212,0,6574,6,0,1211,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 14:38:18 724 CST 2024,3,8,8,1,1214,0,6574,6,0,1213,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 14:38:48 753 CST 2024,3,8,8,1,1216,0,6574,6,0,1215,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,26
Tue Feb 20 14:39:18 766 CST 2024,3,8,8,1,1218,0,6574,6,0,1217,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 14:39:48 776 CST 2024,3,8,8,1,1220,0,6574,6,0,1219,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 14:40:18 788 CST 2024,3,8,8,1,1222,0,6574,6,0,1221,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:40:48 811 CST 2024,3,8,8,1,1224,0,6574,6,0,1223,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 14:41:18 823 CST 2024,3,8,8,1,1226,0,6574,6,0,1225,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:41:48 828 CST 2024,3,8,8,1,1228,0,6574,6,0,1227,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:42:18 843 CST 2024,3,8,8,1,1230,0,6574,6,0,1229,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 14:42:48 854 CST 2024,3,8,8,1,1232,0,6574,6,0,1231,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:43:18 871 CST 2024,3,8,8,1,1234,0,6574,6,0,1233,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 14:43:48 887 CST 2024,3,8,8,1,1236,0,6574,6,0,1235,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 14:44:18 901 CST 2024,3,8,8,1,1238,0,6574,6,0,1237,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:44:48 908 CST 2024,3,8,8,1,1240,0,6574,6,0,1239,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:45:18 922 CST 2024,3,8,8,1,1242,0,6574,6,0,1241,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:45:48 929 CST 2024,3,8,8,1,1244,0,6574,6,0,1243,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:46:18 947 CST 2024,3,8,8,1,1246,0,6574,6,0,1245,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:46:48 963 CST 2024,3,8,8,1,1248,0,6574,6,0,1247,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 14:47:18 975 CST 2024,3,8,8,1,1250,0,6574,6,0,1249,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 14:47:48 987 CST 2024,3,8,8,1,1252,0,6574,6,0,1251,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 14:48:19 000 CST 2024,3,8,8,1,1254,0,6574,6,0,1253,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:48:49 013 CST 2024,3,8,8,1,1256,0,6574,6,0,1255,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:49:19 025 CST 2024,3,8,8,1,1258,0,6574,6,0,1257,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:49:49 031 CST 2024,3,8,8,1,1260,0,6574,6,0,1259,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:50:19 037 CST 2024,3,8,8,1,1262,0,6574,6,0,1261,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 14:50:49 047 CST 2024,3,8,8,1,1264,0,6574,6,0,1263,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:51:19 060 CST 2024,3,8,8,1,1266,0,6574,6,0,1265,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:51:49 072 CST 2024,3,8,8,1,1268,0,6574,6,0,1267,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:52:19 086 CST 2024,3,8,8,1,1270,0,6574,6,0,1269,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 14:52:49 102 CST 2024,3,8,8,1,1272,0,6574,6,0,1271,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 14:53:19 112 CST 2024,3,8,8,1,1274,0,6574,6,0,1273,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 14:53:49 129 CST 2024,3,8,8,1,1276,0,6574,6,0,1275,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:54:19 138 CST 2024,3,8,8,1,1278,0,6574,6,0,1277,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:54:49 144 CST 2024,3,8,8,1,1280,0,6574,6,0,1279,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:55:19 168 CST 2024,3,8,8,1,1282,0,6574,6,0,1281,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 14:55:49 177 CST 2024,3,8,8,1,1284,0,6574,6,0,1283,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:56:19 195 CST 2024,3,8,8,1,1286,0,6574,6,0,1285,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 14:56:49 206 CST 2024,3,8,8,1,1288,0,6574,6,0,1287,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:57:19 213 CST 2024,3,8,8,1,1290,0,6574,6,0,1289,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:57:49 220 CST 2024,3,8,8,1,1292,0,6574,6,0,1291,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 14:58:19 223 CST 2024,3,8,8,1,1294,0,6574,6,0,1293,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 14:58:49 250 CST 2024,3,8,8,1,1296,0,6574,6,0,1295,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 14:59:19 257 CST 2024,3,8,8,1,1298,0,6574,6,0,1297,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 14:59:49 272 CST 2024,3,8,8,1,1300,0,6574,6,0,1299,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:00:19 293 CST 2024,3,8,8,1,1302,0,6574,6,0,1301,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 15:00:49 305 CST 2024,3,8,8,1,1304,0,6574,6,0,1303,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:01:19 322 CST 2024,3,8,8,1,1306,0,6574,6,0,1305,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 15:01:49 337 CST 2024,3,8,8,1,1308,0,6574,6,0,1307,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 15:02:19 358 CST 2024,3,8,8,1,1310,0,6574,6,0,1309,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 15:02:49 376 CST 2024,3,8,8,1,1312,0,6574,6,0,1311,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 15:03:19 390 CST 2024,3,8,8,1,1314,0,6574,6,0,1313,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 15:03:49 407 CST 2024,3,8,8,1,1316,0,6574,6,0,1315,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:04:19 422 CST 2024,3,8,8,1,1318,0,6574,6,0,1317,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:04:49 432 CST 2024,3,8,8,1,1320,0,6574,6,0,1319,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 15:05:19 455 CST 2024,3,8,8,1,1322,0,6574,6,0,1321,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 15:05:49 463 CST 2024,3,8,8,1,1324,0,6574,6,0,1323,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 15:06:19 482 CST 2024,3,8,8,1,1326,0,6574,6,0,1325,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 15:06:49 488 CST 2024,3,8,8,1,1328,0,6574,6,0,1327,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 15:07:19 498 CST 2024,3,8,8,1,1330,0,6574,6,0,1329,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:07:49 515 CST 2024,3,8,8,1,1332,0,6574,6,0,1331,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 15:08:19 531 CST 2024,3,8,8,1,1334,0,6574,6,0,1333,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,6
Tue Feb 20 15:08:49 547 CST 2024,3,8,8,1,1336,0,6574,6,0,1335,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:09:19 556 CST 2024,3,8,8,1,1338,0,6574,6,0,1337,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:09:49 572 CST 2024,3,8,8,1,1340,0,6574,6,0,1339,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:10:19 578 CST 2024,3,8,8,1,1342,0,6574,6,0,1341,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:10:49 580 CST 2024,3,8,8,1,1344,0,6574,6,0,1343,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:11:19 591 CST 2024,3,8,8,1,1346,0,6574,6,0,1345,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,6
Tue Feb 20 15:11:49 595 CST 2024,3,8,8,1,1348,0,6574,6,0,1347,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:12:19 609 CST 2024,3,8,8,1,1350,0,6574,6,0,1349,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 15:12:49 623 CST 2024,3,8,8,1,1352,0,6574,6,0,1351,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 15:13:19 637 CST 2024,3,8,8,1,1354,0,6574,6,0,1353,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:13:49 652 CST 2024,3,8,8,1,1356,0,6574,6,0,1355,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:14:19 667 CST 2024,3,8,8,1,1358,0,6574,6,0,1357,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:14:49 676 CST 2024,3,8,8,1,1360,0,6574,6,0,1359,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:15:19 683 CST 2024,3,8,8,1,1362,0,6574,6,0,1361,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 15:15:49 698 CST 2024,3,8,8,1,1364,0,6574,6,0,1363,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:16:19 703 CST 2024,3,8,8,1,1366,0,6574,6,0,1365,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 15:16:49 709 CST 2024,3,8,8,1,1368,0,6574,6,0,1367,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:17:19 724 CST 2024,3,8,8,1,1370,0,6574,6,0,1369,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:17:49 743 CST 2024,3,8,8,1,1372,0,6574,6,0,1371,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:18:19 767 CST 2024,3,8,8,1,1374,0,6574,6,0,1373,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,8
Tue Feb 20 15:18:49 786 CST 2024,3,8,8,1,1376,0,6574,6,0,1375,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 15:19:19 811 CST 2024,3,8,8,1,1378,0,6574,6,0,1377,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,10
Tue Feb 20 15:19:49 840 CST 2024,3,8,8,1,1380,0,6574,6,0,1379,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 15:20:19 859 CST 2024,3,8,8,1,1382,0,6574,6,0,1381,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:20:49 866 CST 2024,3,8,8,1,1384,0,6574,6,0,1383,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:21:19 875 CST 2024,3,8,8,1,1386,0,6574,6,0,1385,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 15:21:49 881 CST 2024,3,8,8,1,1388,0,6574,6,0,1387,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:22:19 898 CST 2024,3,8,8,1,1390,0,6574,6,0,1389,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 15:22:49 920 CST 2024,3,8,8,1,1392,0,6574,6,0,1391,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
