timestamp,durableCount,diskReadRate,msgMem,sessionCount,syncDBSize,asyncDBSize,diskWriteRate,topicCount,consumerCount,producerCount,queueCount,pendingMessageCount,largeDestCount,connectionCount,inboundMessageCount,pendingMessageSize,outboundMessageRate,outboundMessageCount,inboundMessageRate,msgMemPooled,inboundBytesRate,outboundBytesRate,diskReadOperationsRate,diskWriteOperationsRate,adminConnectionCount,clientConnectionCount,routeRecoverCount,RespTime
Mon Sep 02 15:33:57 696 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2028,0,0,2027,0,53248,0,0,0,0,-1,-1,0,32
Mon Sep 02 15:34:27 697 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2031,0,0,2030,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 15:34:57 699 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2034,0,0,2033,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 15:35:27 702 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2037,0,0,2036,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:35:57 707 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2040,0,0,2039,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 15:36:27 708 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2043,0,0,2042,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 15:36:57 712 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2046,0,0,2045,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:37:27 716 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2049,0,0,2048,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:37:57 719 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2052,0,0,2051,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:38:27 722 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2055,0,0,2054,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:38:57 726 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2058,0,0,2057,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:39:27 731 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2061,0,0,2060,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:39:57 735 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2064,0,0,2063,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:40:27 737 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2067,0,0,2066,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 15:40:57 740 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2070,0,0,2069,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 15:41:27 744 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2073,0,0,2072,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:41:57 748 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2076,0,0,2075,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:42:27 751 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2079,0,0,2078,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:42:57 755 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2082,0,0,2081,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:43:27 759 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2085,0,0,2084,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:43:57 763 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2088,0,0,2087,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:44:27 765 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2091,0,0,2090,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 15:44:57 769 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2094,0,0,2093,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:45:27 773 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2097,0,0,2096,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:45:57 777 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2100,0,0,2099,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:46:27 781 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2103,0,0,2102,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 15:46:57 785 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2106,0,0,2105,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:47:27 788 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2109,0,0,2108,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:47:57 792 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2112,0,0,2111,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:48:27 796 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2115,0,0,2114,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:48:57 801 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2118,0,0,2117,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:49:27 805 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2121,0,0,2120,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:49:57 808 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2124,0,0,2123,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:50:27 811 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2127,0,0,2126,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:50:57 815 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2130,0,0,2129,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 15:51:27 816 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2133,0,0,2132,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 15:51:57 819 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2136,0,0,2135,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 15:52:27 820 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2139,0,0,2138,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 15:52:57 822 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2142,0,0,2141,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 15:53:27 825 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2145,0,0,2144,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 15:53:57 826 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2148,0,0,2147,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 15:54:27 828 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2151,0,0,2150,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 15:54:57 831 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2154,0,0,2153,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:55:27 835 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2157,0,0,2156,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 15:55:57 837 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2160,0,0,2159,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 15:56:27 839 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2163,0,0,2162,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 15:56:57 841 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2166,0,0,2165,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 15:57:27 845 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2169,0,0,2168,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:57:57 846 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2172,0,0,2171,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 15:58:27 846 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2175,0,0,2174,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 15:58:57 851 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2178,0,0,2177,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:59:27 855 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2181,0,0,2180,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 15:59:57 860 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2184,0,0,2183,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 16:00:27 862 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2187,0,0,2186,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:00:57 865 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2190,0,0,2189,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:01:27 869 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2193,0,0,2192,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:01:57 872 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2196,0,0,2195,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:02:27 875 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2199,0,0,2198,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 16:02:57 880 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2202,0,0,2201,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:03:27 884 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2205,0,0,2204,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:03:57 885 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2208,0,0,2207,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 16:04:27 889 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2211,0,0,2210,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:04:57 891 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2214,0,0,2213,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:05:27 893 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2217,0,0,2216,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 16:05:57 897 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2220,0,0,2219,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:06:27 900 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2223,0,0,2222,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:06:57 902 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2226,0,0,2225,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:07:27 906 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2229,0,0,2228,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:07:57 911 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2232,0,0,2231,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 16:08:27 913 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2235,0,0,2234,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:08:57 914 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2238,0,0,2237,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 16:09:27 919 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2241,0,0,2240,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 16:09:57 921 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2244,0,0,2243,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 16:10:27 926 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2247,0,0,2246,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 16:10:57 927 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2250,0,0,2249,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:11:27 932 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2253,0,0,2252,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:11:57 932 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2256,0,0,2255,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:12:27 934 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2259,0,0,2258,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:12:57 936 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2262,0,0,2261,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 16:13:27 937 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2265,0,0,2264,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 16:13:57 939 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2268,0,0,2267,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 16:14:27 941 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2271,0,0,2270,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 16:14:57 942 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2274,0,0,2273,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 16:15:27 945 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2277,0,0,2276,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:15:57 949 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2280,0,0,2279,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:16:27 953 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2283,0,0,2282,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:16:57 955 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2286,0,0,2285,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:17:27 957 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2289,0,0,2288,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:17:57 958 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2292,0,0,2291,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:18:27 960 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2295,0,0,2294,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 16:18:57 961 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2298,0,0,2297,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:19:27 966 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2301,0,0,2300,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 16:19:57 966 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2304,0,0,2303,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:20:27 969 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2307,0,0,2306,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:20:57 970 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2310,0,0,2309,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 16:21:27 973 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2313,0,0,2312,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:21:57 976 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2316,0,0,2315,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:22:27 981 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2319,0,0,2318,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 16:22:57 983 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2322,0,0,2321,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:23:27 986 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2325,0,0,2324,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:23:57 988 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2328,0,0,2327,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:24:27 991 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2331,0,0,2330,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:24:57 992 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2334,0,0,2333,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:25:27 994 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2337,0,0,2336,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 16:25:57 998 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2340,0,0,2339,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:26:28 001 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2345,0,0,2344,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:26:58 003 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2348,0,0,2347,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:27:28 008 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2351,0,0,2350,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:27:58 012 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2354,0,0,2353,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:28:28 017 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2357,0,0,2356,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:28:58 019 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2360,0,0,2359,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:29:28 022 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2363,0,0,2362,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:29:58 026 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2366,0,0,2365,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:30:28 031 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2369,0,0,2368,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:30:58 034 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2372,0,0,2371,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:31:28 037 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2375,0,0,2374,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:31:58 040 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2378,0,0,2377,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:32:28 044 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2381,0,0,2380,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:32:58 046 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2384,0,0,2383,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:33:28 051 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2387,0,0,2386,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:33:58 055 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2390,0,0,2389,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:34:28 057 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2393,0,0,2392,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:34:58 061 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2396,0,0,2395,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:35:28 064 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2399,0,0,2398,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:35:58 068 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2402,0,0,2401,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:36:28 070 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2405,0,0,2404,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:36:58 075 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2408,0,0,2407,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:37:28 079 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2411,0,0,2410,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:37:58 082 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2414,0,0,2413,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:38:28 085 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2417,0,0,2416,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:38:58 089 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2420,0,0,2419,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:39:28 092 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2423,0,0,2422,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:39:58 096 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2426,0,0,2425,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:40:28 099 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2429,0,0,2428,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:40:58 103 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2432,0,0,2431,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:41:28 106 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2435,0,0,2434,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:41:58 111 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2438,0,0,2437,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:42:28 114 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2441,0,0,2440,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:42:58 119 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2444,0,0,2443,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:43:28 122 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2447,0,0,2446,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:43:58 125 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2450,0,0,2449,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:44:28 129 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2453,0,0,2452,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:44:58 133 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2456,0,0,2455,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:45:28 136 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2459,0,0,2458,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:45:58 138 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2462,0,0,2461,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:46:28 141 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2465,0,0,2464,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:46:58 144 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2468,0,0,2467,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:47:28 148 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2471,0,0,2470,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:47:58 151 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2474,0,0,2473,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:48:28 154 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2477,0,0,2476,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:48:58 157 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2480,0,0,2479,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:49:28 160 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2483,0,0,2482,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:49:58 165 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2486,0,0,2485,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:50:28 169 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2489,0,0,2488,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:50:58 172 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2492,0,0,2491,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:51:28 176 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2495,0,0,2494,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:51:58 179 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2498,0,0,2497,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:52:28 182 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2501,0,0,2500,0,53248,0,0,0,0,-1,-1,0,2
